Metric,Value
lr,0.0004378378289111415
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,8.0
total_loss,13.884890431563056
dino_local_crops_loss,9.883988285064696
dino_global_crops_loss,1.2355239955584205
koleo_loss,0.032748972574869764
ibot_loss,2.7326291783650714
memory,5228.190026041667
