Metric,Value
lr,0.0006189911600527528
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,16.0
total_loss,13.882571747303013
dino_local_crops_loss,9.87234395980835
dino_global_crops_loss,1.2341800618171688
koleo_loss,0.036388781865437855
ibot_loss,2.7396589438120516
memory,8959.917111002604
