Metric,Value
lr,0.0003575839244992065
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,8.0
total_loss,13.896188724040986
dino_local_crops_loss,9.891682777404785
dino_global_crops_loss,1.2364650082588196
koleo_loss,0.034684462547302244
ibot_loss,2.733356475830078
memory,5629.7979736328125
