Metric,Value
lr,0.0004378378289111415
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,8.0
total_loss,13.909579286575324
dino_local_crops_loss,9.88208754857381
dino_global_crops_loss,1.2352714347839358
koleo_loss,0.0457022571563721
ibot_loss,2.746518046061197
memory,2255.341769205729
