Metric,Value
lr,0.0005054950000000001
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,16.0
total_loss,13.906341073513032
dino_local_crops_loss,9.874178409576416
dino_global_crops_loss,1.2342910408973693
koleo_loss,0.058389959335327146
ibot_loss,2.7394816637039185
memory,4103.3266320800785
