Metric,Value
lr,0.0007146728489984131
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,32.0
total_loss,13.895590198040008
dino_local_crops_loss,9.857948246002197
dino_global_crops_loss,1.2323046481609345
koleo_loss,0.05405606865882873
ibot_loss,2.7512812352180482
memory,7455.097530517578
