Metric,Value
lr,0.000252995
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,4.0
total_loss,13.899842711687088
dino_local_crops_loss,9.898901176452636
dino_global_crops_loss,1.2374151122570038
koleo_loss,0.026740074157714844
ibot_loss,2.7367863488197326
memory,3945.42431640625
