Metric,Value
lr,0.0007146728489984131
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,32.0
total_loss,13.875349390506745
dino_local_crops_loss,9.863942623138428
dino_global_crops_loss,1.2330323362350464
koleo_loss,0.0416982626914978
ibot_loss,2.7366761684417726
memory,16839.48980102539
