Metric,Value
lr,0.0003575839244992065
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,16.0
total_loss,13.917884323596954
dino_local_crops_loss,9.887805061340332
dino_global_crops_loss,1.2359908151626586
koleo_loss,0.05631540775299072
ibot_loss,2.737773039340973
memory,4497.183979492187
