Metric,Value
lr,0.0005054950000000001
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,32.0
total_loss,13.912843885421752
dino_local_crops_loss,9.878691759109497
dino_global_crops_loss,1.2349688589572907
koleo_loss,0.05533957839012146
ibot_loss,2.743843688964844
memory,7855.93380859375
