Metric,Value
lr,0.00017903946224960335
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,2.0
total_loss,13.92896851181984
dino_local_crops_loss,9.907290802001953
dino_global_crops_loss,1.2386588108539582
koleo_loss,0.030869178771972657
ibot_loss,2.7521497201919556
memory,1242.2325439453125
