Metric,Value
lr,0.000252995
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,8.0
total_loss,13.928324815034866
dino_local_crops_loss,9.89384036064148
dino_global_crops_loss,1.236737586259842
koleo_loss,0.052939958572387695
ibot_loss,2.744806909561157
memory,2787.803154296875
