Metric,Value
lr,0.0008751806578222833
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,32.0
total_loss,13.890228761037195
dino_local_crops_loss,9.857679773966474
dino_global_crops_loss,1.2324318790435795
koleo_loss,0.03894857088724771
ibot_loss,2.7611685371398926
memory,16438.108560384113
