Metric,Value
lr,0.0006189911600527528
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,16.0
total_loss,13.897730192343401
dino_local_crops_loss,9.86969696680705
dino_global_crops_loss,1.2337299418449401
koleo_loss,0.050321572621663466
ibot_loss,2.743981711069742
memory,3972.5970166015627
