Metric,Value
lr,0.00017903946224960335
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,2.0
total_loss,13.894325920343398
dino_local_crops_loss,9.900435638427734
dino_global_crops_loss,1.23784792304039
koleo_loss,0.015095367431640624
ibot_loss,2.740946991443634
memory,3945.42431640625
