Metric,Value
lr,0.0003575839244992065
wd,0.21820000000000003
mom,0.9959600000000001
last_layer_lr,0.0
current_batch_size,8.0
total_loss,13.91277449131012
dino_local_crops_loss,9.887143898010255
dino_global_crops_loss,1.2359183359146118
koleo_loss,0.047721877098083496
ibot_loss,2.7419903802871706
memory,2387.0998266601564
